Date,SF_Price,Sentiment_score,News
2018-10-25,38615,0.5,gold rises in futures trade up 054 on global cues | indias gold buying season not looking as shiny | three stages of gold | murenbeeld  now is not the time to sell gold | gold rate today gold rises in futures trade up 054 on global cues
2018-10-26,38712,0.4,royal mint  uk government vetoes royal mints launch of digital gold after cme exit | gold futures end with weekly roughly 06 higher | coins  buyers return to gold coin market | charts  gold prices struggle to capitalize on market meltdown | india  gold demand shines yellow metal hits 6year high on global equity selloff festive buzz
2018-10-29,38285,0.0,cftc  money managers left gold shorts at a record pace | gold stocks will benefit from cyclical change | commodity outlook gold looks at a support base near rs 31800 | central banks  gold demand up 42 in expectation of geopolitical shift
2018-10-30,38328,0.0,gold jumps to rs 32620 silver declines by rs 260 per kg | gold dips as uschina trade war fears props up dollar | td securities  equity weakness needed to maintain gold rally | chinese gold mining industry a story of growth
2018-10-31,38050,0.14285714285714285,lbma  industry insiders bullish on gold forecast of 1585 radio | december gold finishes off 1030 or 08 at 1215oz | point72  nobody is paying much attention to gold for now | goldcorp ceo sees quite a bit of runway for gold prices | lbma 2018 boston right on gold price at last
2018-11-01,38771,0.375,wgc  global september quarter gold demand steady on etf outflow | gold goes up 011 on positive global cues | gold glitters ahead of dhanteras diwali | indias gold demand to remain flat this year wgc | gold rate today gold silver rise on higher demand
2018-11-02,38620,-0.125,gold futures decline rs 145 on profitbooking global cues | gold prices fall for the session to post a modest loss for the week | profitbooking weak global cues pull gold futures down to rs 32000 | comex  the selffeeding shortcovering rally in gold prices | buying by central banks  etfs set to propel gold prices higher
2018-11-05,38359,0.0,charts  gold price topping again soonstocks in rally mode | gold prices hold steady ahead of us elections | gold prices steady ahead of us midterm elections | gold futures slide on weak global cues | gold monetisation scheme to be revamped this week report
2018-11-06,38128,0.0,etfs  october inflows to goldbacked etfs up as investors hedged risk wgc | mining bitcoin is 3 times more expensive than mining gold research paper finds | gold prices steady eyes on us midterm elections | commodity outlook gold faces a tall order at rs 31850 | is india losing its love for gold
2018-11-07,38257,0.0,rcm celebrates decades of innovation with anniversary tributes to its gold and silver maple leaf bullion coins | china  jewelry sales propel china gold use in first nine months
2018-11-08,37613,-0.4,crypto mining costly than mining for gold and silver | cpm group  are new central bank gold purchases telling us something | december gold prices off 03 at 122490oz | chinas gold supply deficit widens over jansept | gold futures settle lower ahead of fed policy statement
2018-11-09,36880,-0.75,india  how different forms of gold are taxed | gold loses sheen on subdued demand priced rs 32250 per 10 gm | gold prices settle at lowest in a month down 2 for the week | gold edges down as feds interest rate view strengthens dollar
2018-11-12,36695,0.0,gold extends loss to a third session as dollar strengthens to 1 year high | gold dips to onemonth low as dollar strengthens | lbma to reveal size of londons gold market on nov 20 | gold futures up 036 on positive global cues | gold prices steady but under pressure from firmer dollar
2018-11-13,36385,-0.8571428571428571,gold falls to onemonth low on stronger dollar | gold futures fall by rs 143 on profitbooking | dec gold settles at 120140oz down 210 or 02 | gold rate today gold silver down in morning deals | a surprise jump in investor and central bank gold demand
2018-11-14,36494,0.2222222222222222,china  the way ahead for chinas gold market | gold edges up as dollar drifts away from multimonth high | dec gold climbs by 870 or 07 to settle at 121010oz | december gold up 01 at 120260oz | x8  this sharia compliant cryptocurrency is backed by gold and 8 fiats
2018-11-15,36691,0.3333333333333333,paulson keeps stake in gold investments during thirdquarter | december gold drifts into positive territory after data up less than 01 at 121040oz | october trade deficit widens to  1713 billion despite decline in gold imports | gold futures recover rs 44 on fresh positions | swiss propose gold transparency to avoid human rights breaches
2018-11-16,36991,0.5,gold futures up rs 44 on firm global leads | russian janjuly gold output flat at 15719 tonnes | france chases londons gold market amid softbrexit hopes | gold edges higher amid brexit turmoil | 5 signs before gold takes off
2018-11-19,36864,0.0,gold futures succumb to profitbooking global cues | charts  gold flat lined below 100day ema focus on 10year treasury yield | gold perks up ahead of wedding season buys | commodity outlook gold may see lowlevel buying crude to stabilise | gold steady as fed caution on global economy pressures dollar
2018-11-20,36592,-0.4,gold rate today gold sliver lose shine on tepid global cues | india  gold traders cheer as rupee gets stronger | dec gold settles at 122120oz down 410 or 03 | gold futures mark first loss in 5 sessions | gold edges up as dollar dips on us interest rate uncertainty
2018-11-21,36909,0.375,gold ends at a 2week high turns higher week to date | gold gains as dollar slips on us jobs data | dec gold climbs 680 or 06 to settle at 1228oz | gold dips as investors opt for safehaven dollar bonds | world gold council mmtcpamp launch indias first precious metals assay and training institute
2018-11-23,36061,0.5,ig  sharps pixley  what is the future of gold | gold edges up ahead of g20 meeting set to post second weekly gain
2018-11-26,36024,0.5,wealth management  the 200 trillion gold rush that has reshaped private banking | gold prices to trade higher today angel commodities | firm dollar caps gold rise investors eye g20 summit | mining  what global rules against blood gold small miners have to eat
2018-11-27,35772,-0.1111111111111111,mining  top gold miners production cost still provides floor in the market price | sell mcx gold crude december futures on rallies reliance commodities | innovaminex the cryptocurrency startup for precious metals traceability to release a collection of cryptocurrency coins in gold and silver | gold prices may fall as fed commentary boosts the us dollar | gold futures pare slight gain after comments from feds clarida december gold at 1223oz
2018-11-28,36124,-0.2,india  high prices take sheen off gold sales on dhanteras | gold rate today gold silver lacklustre on low demand | gold futures slip to rs 30517 silver down at rs 37189 per kg | european investors opt for gold | commerzbank  trade routes for gold to china may have changed
2018-11-29,35614,0.3,gold gains as us dollar weakens after cautious fed speech | charts  gold  bearish pattern appears  time for cut  reverse strategy | ig  sharps pixley  gold price holds value against a weaker dollar | gold firms up as dollar sags on dovish comments from fed chairman | scotia mocatta  gold  silver marketwatch
2018-11-30,35147,0.0,india  government puts gold dore imports under restricted category | metals focus  us mint sales of silver gold coins headed to 11year low | gold futures up about 09 for the month | government puts gold dore imports under restricted category | gold prices to trade sideways today angel commodities
2018-12-03,36153,0.6,turkeys erdogan slams venezuela sanctions maduro defends gold exports | feb gold climbs 1360 or 11 to settle at 123960oz | g20 summit  key takeaways  potential impact on dollar gold and stock markets | cftc money managers aggressively unwound their gold longs  td securities | gold futures mark highest settlement in a month
2018-12-04,36634,0.6666666666666666,gold rate today gold silver bullish on rising demand firm overseas trend | gold extends climb to multiweek highs as dollar index sinks | whatever happened to royal mint gold  the rise and stall of british blockchain innovation
